Highest_Charting_Position,Number_of_Times_Charted,Song_Name,Streams,Artist,Artist_Followers,Song_ID,Genre,Release_Date,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration_(ms),Valence,Chord
104,1,Outro : Ego,6857808,BTS,37151476,3r9FFjLrAIQjoR8pSHVPC9,korean,2/21/2020,69,0.808,0.903,-3.106,0.0958,0.0121,0.0993,116.988,196199,0.473,C
109,1,Interlude : Shadow,6655856,BTS,37151476,2Nib4r0saYQf2pUV4RFDhl,korean,2/21/2020,68,0.385,0.798,-6.439,0.483,0.115,0.181,149.756,259821,0.141,A
120,1,Respect,6373954,BTS,37151476,37TSJmYKLxXmx8OehFpqMN,korean,2/21/2020,67,0.661,0.84,-4.805,0.116,0.00485,0.287,91.457,237540,0.524,C
154,4,Tudo Ok,5510844,"Thiaguinho MT, Mila, JS o Mão de Ouro",28017,4HUZBG98TYbxSR9V1V2DWS,soul,11/15/2019,57,0.814,0.755,-6.164,0.0942,0.239,0.306,79.976,178500,0.963,B
128,9,Perreo en La Luna,5135469,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",206225,0RDgqtvOHLwcI6yz9bjsZV,latin,10/11/2019,66,0.711,0.757,-4.188,0.29,0.268,0.367,174.013,218587,0.724,C#/Db
129,3,"Lose Yourself - From ""8 Mile"" Soundtrack",5118004,Eminem,46814751,5Z01UMMf7V1o0MzF86s6WJ,hip hop,12/6/2005,75,0.692,0.744,-4.565,0.257,0.00868,0.359,171.374,326467,0.0612,D
118,8,all the good girls go to hell,5074485,Billie Eilish,47061119,6IRdLKIyS4p7XNiP8r6rsx,pop,3/29/2019,75,0.726,0.444,-8.922,0.372,0.283,0.177,185.044,168840,0.569,G#/Ab
155,4,SENTADÃO,5013019,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",1050520,4lKuzrdZrJuCAedbIslF3A,soul,11/22/2019,64,0.68,0.869,-1.94,0.0589,0.178,0.223,173.997,143448,0.924,F#/Gb
182,1,Lottery (Renegade),4994448,K CAMP,1347589,4dZTZbmJBCCofAExHwefda,hip hop,6/21/2019,61,0.915,0.556,-8.601,0.216,0.0145,0.0733,148.964,170947,0.67,C#/Db
104,9,Si Te Vas,4954292,"Sech, Ozuna",8766508,6Y4PDQv4XjYjHLeLmvyOt0,latin,9/26/2019,67,0.73,0.644,-4.124,0.132,0.0933,0.143,174.101,204907,0.554,C
121,8,Que Calor (with J Balvin & El Alfa),4950254,"Major Lazer, Diplo",6223652,3iQGDAAKMrlJarnaYNgnSE,dance music,12/13/2019,29,0.873,0.656,-6.043,0.068,0.00477,0.0726,125.982,206811,0.546,G#/Ab
186,1,Rich Rich,4938864,Ufo361,1700759,2QfmSvSMwTXcvlIkU0w1Yk,hip hop,4/24/2020,50,0.548,0.648,-4.796,0.292,0.0842,0.123,141.937,204319,0.232,E
196,1,Mejor,4851895,"Dalex, Sech",3600989,6C1jKbkCUgFws7M0M4oGCB,latin,3/19/2020,63,0.524,0.577,-4.501,0.18,0.185,0.103,175.396,201361,0.19,D
57,1,Give No Fxk,9652399,"Migos, Travis Scott, Young Thug",11692972,6ZelF5APDN5r6XnFqcnvWR,hip hop,2/14/2020,59,0.904,0.627,-5.608,0.222,0.0303,0.0923,145.976,224243,0.236,C#/Db
61,1,Come Around Me,9533583,Justin Bieber,48544923,2o9LAypwGH4ctV0i9boo6d,pop,2/14/2020,66,0.648,0.681,-8.389,0.0378,0.263,0.0971,157.941,200773,0.767,D
64,1,Habitual,9120086,Justin Bieber,48544923,40qyPyljksBEqlNw5sW37T,pop,2/14/2020,62,0.764,0.443,-6.625,0.0439,0.52,0.0749,138.999,168200,0.63,E
65,1,All Around Me,9010535,Justin Bieber,48544923,5Py8zRKGkZvgHniVVtvNCN,pop,2/14/2020,63,0.566,0.438,-7.564,0.0367,0.809,0.212,117.127,136907,0.692,C
72,1,Get Me (feat. Kehlani),8362828,Justin Bieber,48544923,5VwwpU7KsLhgfbMEecedhJ,pop,2/14/2020,61,0.832,0.508,-6.913,0.149,0.0492,0.107,109.352,185427,0.75,F#/Gb
79,1,Second Emotion (feat. Travis Scott),8109572,Justin Bieber,48544923,1PnAx788sAvcI3ZxTlEyX8,pop,2/14/2020,61,0.796,0.777,-6.112,0.0567,0.0276,0.095,141.97,202720,0.96,B
85,1,Running Over (feat. Lil Dicky),7493188,Justin Bieber,48544923,75nKBP8jQu681pTNCtrEnn,pop,2/14/2020,58,0.774,0.603,-7.319,0.0591,0.438,0.0869,149.982,179627,0.977,B
86,1,Available,7473249,Justin Bieber,48544923,1b6tPXXCV2fSNtR3SKWUQA,pop,2/14/2020,58,0.702,0.608,-6.843,0.0359,0.0736,0.129,75.012,195333,0.597,D#/Eb
96,1,Breathe Deeper,7142364,Tame Impala,5064200,3LbZIhU0smEU5SUnxod4j4,dance music,2/14/2020,66,0.664,0.848,-4.51,0.0322,0.0245,0.172,104.998,372867,0.502,B
103,1,Changes,6865229,Justin Bieber,48544923,521Os1SMlxmsoevsqyjNmJ,pop,2/14/2020,62,0.485,0.412,-7.766,0.042,0.738,0.12,64.062,135493,0.612,A
116,1,Confirmation,6520106,Justin Bieber,48544923,60brXKLTC15vK0av5gIldm,pop,2/14/2020,58,0.438,0.315,-8.186,0.0375,0.608,0.151,190.064,170587,0.449,G#/Ab
122,1,Mios mit Bars,6341141,Luciano,942380,7Ek9e3eIuktIFjpDRQfmHE,hip hop,2/13/2020,57,0.677,0.633,-7.353,0.0467,0.111,0.217,145.012,232147,0.404,A
135,1,E.T.A.,6008945,Justin Bieber,48544923,6PzOPrXx8tJEqace76yrv2,pop,2/14/2020,58,0.465,0.494,-7.595,0.066,0.49,0.127,127.298,176733,0.457,E
139,1,Borderline,5921044,Tame Impala,5064200,5hM5arv9KDbCHS0k9uqwjr,dance music,2/14/2020,77,0.621,0.873,-3.067,0.0369,0.0406,0.0824,97.96,237800,0.873,F
141,1,Take It Out On Me,5858768,Justin Bieber,48544923,39nTNk5MfyiiRupTwn1iyC,pop,2/14/2020,54,0.772,0.616,-4.673,0.102,0.00337,0.104,129.967,178013,0.279,G
67,2,No Shame,5835260,5 Seconds of Summer,7744095,5EbidH3lGB30WuDsoR4km6,pop,3/27/2020,62,0.576,0.807,-3.019,0.0374,0.0185,0.0963,90.932,192737,0.479,G
160,1,Might Not Give Up (feat. Young Thug),5503902,A Boogie Wit da Hoodie,5865895,4l2rsMfr20dj6nf6i6F3Y8,hip hop,2/14/2020,57,0.687,0.592,-6.378,0.224,0.203,0.279,178.83,225266,0.246,D
164,1,That's What Love Is,5440037,Justin Bieber,48544923,2hLu8L8SNfCN4yKyPdX0h3,pop,2/14/2020,59,0.639,0.437,-6.959,0.0355,0.692,0.12,147.575,165120,0.751,A
68,3,Baby,5376451,"Joker Bra, VIZE",191521,1V7JaMp11LKGwKiVmSetf0,hip hop,1/30/2020,63,0.771,0.921,-4.228,0.109,0.166,0.119,128.021,148125,0.56,C#/Db
175,1,One More Year,5279739,Tame Impala,5064200,5ozqshq2dtU7SYCpCBu0NE,dance music,2/14/2020,56,0.602,0.88,-5.414,0.0354,0.057,0.284,114.009,324013,0.493,C#/Db
14,6,Good News,5210780,Mac Miller,6189454,1DWZUa5Mzf2BwzpHtgbHPY,hip hop,1/17/2020,75,0.794,0.32,-12.92,0.173,0.853,0.112,174.088,342040,0.241,C#/Db
141,6,wish you were gay,5187997,Billie Eilish,47061119,3Fj47GNK2kUF0uaEDgXLaD,pop,3/29/2019,76,0.853,0.351,-10.198,0.241,0.39,0.752,118.028,221543,0.282,G
61,3,Only The Young - Featured in Miss Americana,5111068,Taylor Swift,42227614,2slqvGLwzZZYsT4K4Y1GBC,pop,1/31/2020,63,0.56,0.78,-4.895,0.0517,0.00244,0.0714,93.516,157507,0.602,F
187,1,Lost In Yesterday,5096624,Tame Impala,5064200,5JWPUEov2wlX7c0jhYZpeB,dance music,2/14/2020,69,0.569,0.84,-4.123,0.118,0.0295,0.0995,183.059,249587,0.749,C#/Db
193,1,At Least For Now,5033764,Justin Bieber,48544923,6VLkgf5YmLixsabdqiCVGU,pop,2/14/2020,54,0.375,0.304,-9.897,0.0325,0.683,0.196,83.832,149653,0.295,A
186,2,Too Good At Goodbyes,4984764,Sam Smith,17097317,3VlbOrM6nYPprVvzBZllE5,pop,11/3/2017,72,0.681,0.372,-8.237,0.0432,0.64,0.169,91.873,201000,0.476,F
7,1,Intentions,28509534,"Justin Bieber, Quavo",48544923,4umIPjkehX1r7uhmGvXiSV,pop,2/14/2020,77,0.806,0.546,-6.637,0.0575,0.3,0.102,147.986,212867,0.874,A
105,1,Yikes,6561188,Nicki Minaj,22170982,75dLEqanQTupF3dtP9exT5,pop,2/7/2020,70,0.911,0.637,-8.381,0.447,0.0409,0.238,149.996,156882,0.66,G#/Ab
66,7,Yellow Hearts,6554824,Ant Saunders,82522,2W4yABdLc4Jnds67Poi5Nl,hip hop,6/18/2019,70,0.866,0.438,-8.943,0.0719,0.177,0.0743,129.039,223258,0.695,G
120,1,Birthday,6207326,Anne-Marie,8153871,5hff5RQeE84pznOt8WEWeO,pop,2/7/2020,65,0.609,0.785,-3.32,0.0891,0.0502,0.171,151.995,181467,0.756,B
16,7,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,6107499,Travis Scott,437907,7h0d2h0fUmzbs7zeFigJPn,hip hop,12/27/2019,68,0.559,0.491,-6.406,0.0346,0.0567,0.0992,153.131,244874,0.114,D
65,7,Good as Hell (feat. Ariana Grande) - Remix,6066001,Lizzo,3991674,07Oz5StQ7GRoygNLaXs2pd,pop,1/1/2016,71,0.668,0.892,-3.001,0.0645,0.298,0.735,95.927,159011,0.478,F
70,2,"I Do It (ft. Big Sean, Lil Baby)",5561205,Lil Wayne,10710088,1bRO28yzxgO3y3UmNR29TZ,hip hop,1/31/2020,60,0.804,0.528,-3.231,0.378,0.125,0.41,138.005,184440,0.321,C#/Db
45,2,Get Me,5236560,"Justin Bieber, Kehlani",48544923,5VwwpU7KsLhgfbMEecedhJ,pop,2/14/2020,61,0.832,0.508,-6.913,0.149,0.0492,0.107,109.352,185427,0.75,F#/Gb
95,7,"Yo x Ti, Tu x Mi",5202210,"ROSALÍA, Ozuna",4769627,7BlBVFwvbWvcwNcUarQmjk,hip hop,8/15/2019,74,0.78,0.759,-3.292,0.225,0.462,0.143,91.952,201040,0.579,C#/Db
161,7,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",5148516,"Justin Quiles, Natti Natasha, Farruko",2897862,1ndyl3wJCFs872XZ3ztPk6,latin,9/6/2019,72,0.743,0.709,-3.922,0.0879,0.0451,0.0809,170.001,258600,0.831,D#/Eb
160,2,EARFQUAKE,5079657,"Tyler, The Creator",6782693,5hVghJ4KaYES3BFUATCYn0,hip hop,5/17/2019,79,0.554,0.498,-8.866,0.0685,0.23,0.795,79.635,190067,0.413,A
157,7,Pa' Olvidarme De Ella,5066711,"Piso 21, Christian Nodal",7226268,1cVlW9WQiGlFdWUXFdFZGh,latin,9/6/2019,74,0.728,0.542,-5.195,0.0514,0.259,0.136,90.016,227234,0.637,C
89,7,Loco Contigo (feat. J. Balvin & Tyga),5013732,"DJ Snake, J Balvin",7408249,6osaMSJh9NguagEDQcZaKx,pop,7/25/2019,77,0.694,0.758,-2.986,0.218,0.278,0.102,192.091,185195,0.371,B
54,7,Psycho,4991751,Red Velvet,5688315,3CYH422oy1cZNoo0GTG1TK,korean,12/23/2019,76,0.664,0.666,-2.203,0.0446,0.193,0.0854,139.987,210560,0.405,G#/Ab
113,7,Suge,4986299,DaBaby,7601122,2gwkD6igEhQbDQegRCcdoB,hip hop,3/1/2019,76,0.876,0.662,-6.482,0.426,0.0608,0.127,75.445,163320,0.844,D
101,7,Con Altura,4961249,"ROSALÍA, J Balvin, El Guincho",4769627,2qG5sZ7Si6sdK74qLxedYM,hip hop,3/28/2019,75,0.882,0.689,-4.027,0.124,0.39,0.0501,97.963,161627,0.746,F#/Gb
140,7,Only Human,4953866,Jonas Brothers,5436999,0DiDStADDVh3SvAsoJAFMk,pop,6/7/2019,74,0.795,0.496,-5.883,0.0722,0.108,0.0645,94.01,183000,0.874,C
51,5,Eleven,4947780,Khalid,14190858,18O00Y7yrkJ0pRXm1n21Og,pop,5/1/2020,68,0.679,0.408,-9.754,0.0882,0.133,0.23,129.079,206080,0.151,E
135,6,Talk (feat. Disclosure),4940984,Khalid,14190858,6TqXcAFInzjp0bODyvrWEq,pop,4/5/2019,73,0.9,0.4,-8.575,0.127,0.0516,0.0599,135.984,197573,0.346,C
117,7,Hot (Remix) [feat. Gunna and Travis Scott],4905155,"Travis Scott, Young Thug",3337982,56AMYGJzxBO6p8v0wEe9de,hip hop,11/1/2019,68,0.845,0.631,-8.206,0.216,0.188,0.0806,111.983,279907,0.545,G
192,1,Weiss,4872077,Samra,1045091,38YP1STiBe3AZevFFJILf4,hip hop,2/7/2020,56,0.6,0.525,-6.585,0.423,0.393,0.111,96.989,162702,0.436,D
148,7,MIDDLE CHILD,4836113,J. Cole,14103694,2JvzF1RMd7lE3KmFlsyZD8,hip hop,1/23/2019,79,0.837,0.364,-11.713,0.276,0.149,0.271,123.984,213594,0.463,G#/Ab
136,7,Otro Trago - Remix,4803294,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",8766508,4bTZeO72FwMa6wKOiqoynL,latin,7/26/2019,74,0.725,0.79,-2.331,0.197,0.0711,0.0602,175.988,287773,0.763,C
113,5,FML,6350496,Arizona Zervas,621200,6lruHh1jF7ezgbLv72xYmf,hip hop,6/3/2018,74,0.822,0.575,-5.95,0.0934,0.113,0.106,100.087,223000,0.616,F
22,3,Those Kinda Nights (feat. Ed Sheeran),5823422,Eminem,46814751,0VSzREd1OjEWJ9tXoFHRQH,hip hop,1/17/2020,66,0.794,0.637,-6.29,0.339,0.028,0.0919,103.868,177693,0.393,E
136,1,Mon Ami,5774770,Samra,1045091,1R4xkZXQUQ8QJtAdwHkSgC,hip hop,1/29/2020,53,0.801,0.731,-3.723,0.383,0.188,0.111,105.666,138409,0.537,G#/Ab
120,3,Break My Stride,5312936,Matthew Wilder,30386,1mCsF9Tw4AkIZOjvZbZZdT,pop,3/19/1983,73,0.917,0.588,-11.047,0.0607,0.195,0.0914,110.077,184480,0.828,A#/Bb
76,3,Kein Wort,5208651,"Juju, Loredana, Miksu / Macloud",486474,1hoLUVBx0ixX3kn0EX0P5n,hip hop,1/16/2020,62,0.746,0.592,-6.861,0.0914,0.462,0.187,160.065,162094,0.629,F#/Gb
86,6,Graveyard,5044853,Halsey,15663384,2ufmtcIFdFpuUYBPXK5f67,pop,1/17/2020,71,0.667,0.583,-5.127,0.0747,0.231,0.181,92.043,181806,0.187,B
183,1,Wake Up Call (feat. Trippie Redd),5029979,KSI,2010879,5MYzajZVxBaPT2JUSRa99L,hip hop,1/27/2020,56,0.642,0.669,-5.774,0.0486,0.318,0.119,156.084,175067,0.227,F#/Gb
131,6,Turn Me On (feat. Vula),4925843,"Riton, Oliver Heldens",83743,0qaWEvPkts34WF68r8Dzx9,dance music,9/13/2019,76,0.737,0.828,-4.711,0.0396,0.0149,0.0862,124.051,208474,0.517,B
190,1,Hips Don't Lie (feat. Wyclef Jean),4918636,Shakira,22136717,3ZFTkvIE7kyPt6Nu3PEa7V,latin,11/28/2005,83,0.778,0.824,-5.892,0.0707,0.284,0.405,100.024,218093,0.758,A#/Bb
106,6,Liar,4896939,Camila Cabello,22698747,7LzouaWGFCy4tkXDOOnEyM,pop,9/4/2019,69,0.74,0.498,-6.684,0.0456,0.0169,0.319,98.016,207039,0.652,B
191,4,Going Bad (feat. Drake),4889500,Meek Mill,5241145,2IRZnDFmlqMuOrYOLnZZyc,hip hop,11/30/2018,79,0.889,0.496,-6.365,0.0905,0.259,0.252,86.003,180522,0.544,E
193,1,ME! (feat. Brendon Urie of Panic! At The Disco),4884909,Taylor Swift,42227614,2Rk4JlNc2TPmZe2af99d45,pop,8/23/2019,77,0.61,0.83,-4.105,0.0571,0.033,0.118,182.162,193000,0.728,C
134,5,Panini,4867723,Lil Nas X,5488666,1000nHvUdawXuUHgBod4Wv,hip hop,9/13/2019,74,0.703,0.594,-6.146,0.0752,0.342,0.123,153.848,114893,0.475,F
191,2,idontwannabeyouanymore,4824483,Billie Eilish,47061119,41zXlQxzTi6cGAjpOXyLYH,pop,12/22/2017,78,0.483,0.412,-8.461,0.0402,0.737,0.116,170.163,203569,0.247,G
158,5,The London (feat. J. Cole & Travis Scott),4791732,"J. Cole, Young Thug",6383275,7DcvwMAiqKJQD1rrdfxSDx,hip hop,5/23/2019,72,0.796,0.586,-6.946,0.147,0.0247,0.132,97.981,200107,0.179,E
123,6,223's (feat. 9lokknine),4781697,YNW Melly,6332535,4sjiIpEv617LDXaidKioOI,hip hop,8/9/2019,68,0.932,0.547,-7.787,0.333,0.0388,0.0924,94.998,176640,0.695,C
26,2,Darkness,7618955,Eminem,46814751,5SiZJoLXp3WOl3J4C8IK0d,hip hop,1/17/2020,65,0.671,0.623,-7.161,0.308,0.00998,0.643,75.055,337147,0.195,D
30,2,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",7157402,Eminem,46814751,0GQ5bFTVFFKpwNPc7KwQnB,hip hop,1/17/2020,66,0.68,0.82,-4.197,0.151,0.0614,0.597,140.033,234653,0.243,E
38,2,Blue World,7060589,Mac Miller,6189454,2hwOoMtWPtTSSn6WHV7Vp5,hip hop,1/17/2020,75,0.742,0.553,-8.98,0.419,0.389,0.0694,84.931,209440,0.508,G#/Ab
99,5,Liberdade Provisória,6442626,Henrique & Juliano,13312073,1vG3YuKRYqPwTmNmYgqkpg,pop,12/6/2019,66,0.668,0.684,-5.937,0.0527,0.627,0.923,108.138,187986,0.7,C#/Db
32,2,Unaccommodating (feat. Young M.A),6374807,Eminem,46814751,0q2vG0UVuy6ajjcpkQHdZM,hip hop,1/17/2020,65,0.852,0.752,-5.793,0.0597,0.0169,0.394,89.95,216600,0.389,C#/Db
129,1,Donuts,6113037,Gzuz,1140383,5XVPNr0CAoUn1jD033Ucoo,hip hop,2/13/2020,62,0.784,0.703,-7.491,0.236,0.0973,0.0754,141.035,162938,0.556,B
44,2,Leaving Heaven (feat. Skylar Grey),5466161,Eminem,46814751,5CpsIb7SMFHjmAG8RvIWfq,hip hop,1/17/2020,64,0.661,0.748,-4.809,0.206,0.175,0.254,171.983,265947,0.509,D
164,1,Zu Ende,5297101,"Samra, ELIF",1045091,0Vl4eICpXMjtiK0RhdaWov,hip hop,1/23/2020,57,0.707,0.747,-5.212,0.279,0.307,0.183,80.025,197861,0.491,G#/Ab
171,1,B.I.T.C.H.,5215211,Megan Thee Stallion,4794212,06scTb0zbkxYNgpAB3J9fN,hip hop,1/24/2020,59,0.742,0.731,-4.362,0.306,0.0851,0.131,174.019,183143,0.547,B
187,1,Bi Sonraki Hayatımda Gel,5037967,"Murda, Ezhel",862965,5SYkeNpjhJPFUMOP5TK8iw,hip hop,8/28/2020,57,0.933,0.448,-4.491,0.136,0.0253,0.104,103.981,167350,0.737,G#/Ab
126,4,Legends,4922369,Juice WRLD,19102888,1Knctxx9vGZxpZfF66BIEa,hip hop,6/22/2018,77,0.594,0.798,-5.244,0.0844,0.115,0.143,142.049,191840,0.381,E
157,4,11:00 PM,4891989,Maluma,26784251,7KbF6AdprOXEEHlsq11Z6d,latin,5/17/2019,76,0.777,0.712,-4.84,0.277,0.217,0.091,95.692,175733,0.68,A#/Bb
182,3,Post Malone (feat. RANI),4855270,Sam Feldt,639516,0qc4QlcCxVTGyShurEv1UU,dance music,5/24/2019,73,0.59,0.642,-3.87,0.122,0.0771,0.105,107.356,174444,0.651,G
52,2,In Too Deep,4824037,Eminem,46814751,7Dj2wqPYXfSRFwa6qyOztr,hip hop,1/17/2020,62,0.72,0.767,-5.839,0.214,0.0387,0.202,88.966,194707,0.595,A#/Bb
57,1,Premonition - Intro,10830400,Eminem,46814751,7ccTcabbJlCJiIqtrSSwBk,hip hop,1/17/2020,62,0.847,0.637,-5.193,0.367,0.0258,0.382,165.979,173893,0.511,C#/Db
62,1,I Can See,10086930,Mac Miller,6189454,3R8CyhJfVjvgIROd5RSGhQ,hip hop,1/17/2020,60,0.699,0.503,-9.922,0.0882,0.391,0.0996,114.86,220853,0.0546,F
69,1,Hand Me Downs,9521654,Mac Miller,6189454,2Yv2mHzr5AQavVdwQjEokV,hip hop,1/17/2020,64,0.677,0.33,-11.198,0.149,0.474,0.064,68.985,298440,0.336,D
70,1,No Regrets (feat. Don Toliver),9493884,Eminem,46814751,1lO9CZo6eDrOy0S7khgryG,hip hop,1/17/2020,63,0.756,0.747,-5.407,0.046,0.0048,0.588,134.935,200947,0.0687,A
71,1,Complicated,9443725,Mac Miller,6189454,3WfSNAoj2D8C9noPSGZZFM,hip hop,1/17/2020,62,0.831,0.36,-8.073,0.052,0.136,0.0703,75.014,232212,0.601,C
72,1,Lock It Up (feat. Anderson .Paak),9328951,Eminem,46814751,1qwMkkRiD5jqLeUUjfgblh,hip hop,1/17/2020,64,0.848,0.745,-3.052,0.221,0.0949,0.0796,137.024,170227,0.516,F#/Gb
73,1,Marsh,9260007,Eminem,46814751,34d7sGX6WUqq8f04e7CSNF,hip hop,1/17/2020,62,0.871,0.493,-6.356,0.205,0.0134,0.385,144.989,200573,0.0495,C#/Db
74,1,Stepdad,9159901,Eminem,46814751,3QVHSV8YKYq4L8tI5rnFgj,hip hop,1/17/2020,61,0.779,0.805,-3.121,0.178,0.018,0.321,145.68,213413,0.557,C#/Db
83,1,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",8695060,Eminem,46814751,5mZXWEH2eh8zMZGCxT5aW0,hip hop,1/17/2020,60,0.458,0.966,-2.107,0.384,0.14,0.11,183.586,286960,0.356,C#/Db
90,1,Never Love Again,8335790,Eminem,46814751,40YbWniIEmqy6s58fYXLUh,hip hop,1/17/2020,62,0.747,0.899,-5.125,0.246,0.1,0.486,92.029,177547,0.581,F
91,1,Woods,8329349,Mac Miller,6189454,3Qa944OTMZkg8DHjET8JQv,hip hop,1/17/2020,64,0.779,0.362,-10.847,0.0474,0.135,0.111,85.011,286387,0.46,C
94,1,Farewell,8277608,Eminem,46814751,74gykWHknHDrg4eMdcmdRq,hip hop,1/17/2020,61,0.89,0.664,-6.625,0.106,0.00487,0.257,93.007,247733,0.467,E
98,1,Everybody,8172098,Mac Miller,6189454,1OuN92HcVG6NVpWbeESNB3,hip hop,1/17/2020,62,0.875,0.599,-9.077,0.138,0.0333,0.113,152.061,256507,0.112,A
100,1,Alfred - Interlude,8030151,Eminem,46814751,4EmunTy7kNBYQivOa8F6b8,hip hop,1/17/2020,57,0.429,0.231,-20.43,0.402,0.878,0.279,74.545,30133,0.914,F
102,1,Little Engine,7913461,Eminem,46814751,4qNWEOMyexn7b8Icyk29t9,hip hop,1/17/2020,60,0.769,0.811,-4.162,0.228,0.0234,0.0451,155.081,177293,0.76,A#/Bb
113,1,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",7115414,Eminem,46814751,3CJbxqRQ0JNCqboWDNUUeX,hip hop,1/17/2020,60,0.635,0.543,-5.941,0.067,0.0454,0.272,98.743,303000,0.036,G#/Ab
115,1,Still Learning,7050815,Halsey,15663384,2Mfv5HaqnI18Q9JRv9hqnn,pop,1/17/2020,59,0.708,0.661,-6.543,0.0546,0.0396,0.113,102.046,211784,0.317,C
118,1,Surf,6960699,Mac Miller,6189454,1kwnxJNVl7cwcU98RvMBaR,hip hop,1/17/2020,67,0.828,0.182,-13.066,0.166,0.754,0.15,147.279,330507,0.231,C#/Db
139,1,That's On Me,6462701,Mac Miller,6189454,0udOCZp7yk0Ml92C0k8H8D,hip hop,1/17/2020,60,0.583,0.499,-10.086,0.0261,0.591,0.33,155.199,217868,0.342,A#/Bb
148,1,Once A Day,6159873,Mac Miller,6189454,26G5nmIx7Yvq79bIIluyZV,hip hop,1/17/2020,61,0.762,0.054,-16.735,0.0503,0.947,0.124,96.838,160267,0.339,D
155,1,Big Drip,6010373,"Ufo361, Future",1700759,7HZoWhGQaKg97OsqG7HLOS,hip hop,4/24/2020,48,0.791,0.535,-6.753,0.311,0.0448,0.129,158.922,173785,0.443,C
157,1,Hands,5934464,Mac Miller,6189454,6CrnvqCxBKVWahSiQwOesM,hip hop,1/17/2020,58,0.739,0.627,-8.608,0.171,0.0459,0.159,74.962,199981,0.542,C
167,1,Dans l'espace (feat. Heuss l'Enfoiré),5678754,Gambi,951798,2KAkkba3PaYFegfmYpUITv,hip hop,1/17/2020,59,0.916,0.57,-6.278,0.18,0.0286,0.0851,110.05,169702,0.7,C#/Db
168,1,Blanche,5656775,"Maes, Booba",1603670,5GyyPRvEwdI4wJSUbzxHQv,hip hop,1/16/2020,65,0.776,0.713,-6.121,0.143,0.525,0.306,127.987,193453,0.551,E
87,1,Vulnerable,7531094,Selena Gomez,28931149,11OwAR3GlBj9E35Cznf7Lj,pop,1/10/2020,55,0.695,0.573,-8.882,0.167,0.132,0.156,100.031,192172,0.38,A#/Bb
90,1,Dance Again,7394604,Selena Gomez,28931149,5sK3o66yupTNIK6gWgzGjf,pop,1/10/2020,56,0.784,0.552,-7.261,0.0871,0.0447,0.192,111.984,170498,0.465,C#/Db
107,1,Ring,6693229,Selena Gomez,28931149,11Ey4yJVeWEsA73KjACkVY,pop,1/10/2020,55,0.873,0.51,-5.35,0.0661,0.565,0.0738,110.953,148776,0.871,D#/Eb
111,1,Crowded Room (feat. 6LACK),6483001,Selena Gomez,28931149,2C0hTkdEoikhKzDCJl32QZ,pop,1/10/2020,55,0.724,0.415,-8.408,0.0518,0.764,0.103,89.999,186459,0.328,G
119,1,People You Know,6255954,Selena Gomez,28931149,63mdJr3NMY3wReOkNE6c6W,pop,1/10/2020,54,0.695,0.62,-8.082,0.0521,0.0881,0.111,150.032,194900,0.62,G#/Ab
83,3,Up All Night,5834918,Khalid,14190858,1mpD5Q8IM32I4bF6eCpU74,pop,11/14/2019,69,0.665,0.712,-7.536,0.0527,0.00103,0.102,93.992,157220,0.669,C#/Db
111,3,Nice To Meet Ya,5730427,Niall Horan,7564659,3cphb8kdsjElYR7r5icK3H,pop,10/4/2019,68,0.591,0.841,-4.351,0.0304,0.0119,0.395,109.034,158805,0.392,E
161,1,Let Me Get Me,5356671,Selena Gomez,28931149,0uFForNKQPvgSCnxlZIhQy,pop,1/10/2020,51,0.826,0.571,-9.263,0.0426,0.249,0.215,121.06,189145,0.475,D
166,1,A Sweeter Place (feat. Kid Cudi),5291134,Selena Gomez,28931149,4bb94wZVF1cX66vQjNeJTX,pop,1/10/2020,52,0.583,0.777,-6.991,0.185,0.109,0.108,190.054,263306,0.31,A#/Bb
131,3,Stuck In A Dream (feat. Gunna),5258047,Lil Mosey,3818503,7iHHxY2NLlJRAmlAmC4ahQ,hip hop,11/8/2019,73,0.748,0.648,-6.445,0.0816,0.484,0.126,139.952,123560,0.726,A#/Bb
138,3,Take What You Want (feat. Ozzy Osbourne & Travis Scott),5199618,Post Malone,33663701,7CZyCXKG6d5ALeq41sLzbw,hip hop,9/6/2019,75,0.499,0.8,-2.665,0.0502,0.0906,0.147,139.919,229573,0.272,C#/Db
176,1,Tip Toe (feat. A Boogie Wit da Hoodie),5150724,Roddy Ricch,6608815,6ztvsy3C6hPjVg9j4x1XKJ,hip hop,12/6/2019,63,0.757,0.673,-8.513,0.141,0.095,0.338,92.958,185806,0.574,C#/Db
